x,y,yaw,v
9.691032,4.559654,1.552564,2.007966
9.691032,4.559654,1.552564,2.007966
9.691287,4.579734,1.55359,2.008259
9.691287,4.579734,1.55359,2.008259
9.691537,4.599816,1.554444,2.008538
9.691537,4.599816,1.554444,2.008538
9.691537,4.599816,1.554444,2.008538
9.691755,4.619902,1.555471,2.008804
9.691755,4.619902,1.555471,2.008804
9.69198,4.63999,1.556179,2.009057
9.692219,4.66008,1.556594,2.009298
9.692219,4.66008,1.556594,2.009298
9.692219,4.66008,1.556594,2.009298
9.692468,4.680173,1.556838,2.009528
9.692468,4.680173,1.556838,2.009528
9.692724,4.700267,1.556982,2.009747
9.692724,4.700267,1.556982,2.009747
9.692985,4.720364,1.557068,2.010014
9.692985,4.720364,1.557068,2.010014
9.693248,4.740464,1.557119,2.010268
9.693248,4.740464,1.557119,2.010268
9.693527,4.760566,1.557004,2.01051
9.693527,4.760566,1.557004,2.01051
9.693527,4.760566,1.557004,2.01051
9.693855,4.78067,1.556411,2.01074
9.693855,4.78067,1.556411,2.01074
9.694199,4.800775,1.555811,2.01096
9.694199,4.800775,1.555811,2.01096
9.694583,4.820882,1.554935,2.011169
9.694583,4.820882,1.554935,2.011169
9.694978,4.840991,1.55417,2.011368
9.694978,4.840991,1.55417,2.011368
9.694978,4.840991,1.55417,2.011368
9.695409,4.861101,1.553197,2.011558
9.695848,4.881213,1.552374,2.011738
9.695848,4.881213,1.552374,2.011738
9.696322,4.901325,1.551366,2.01191
9.696322,4.901325,1.551366,2.01191
9.696804,4.92144,1.550523,2.012221
9.696804,4.92144,1.550523,2.012221
9.697318,4.941557,1.549503,2.012517
9.697318,4.941557,1.549503,2.012517
9.69784,4.961677,1.548652,2.012799
9.698394,4.981799,1.547627,2.013068
9.698394,4.981799,1.547627,2.013068
9.698954,5.001923,1.546773,2.013324
9.698954,5.001923,1.546773,2.013324
9.699547,5.022049,1.545746,2.013567
9.699547,5.022049,1.545746,2.013567
9.699547,5.022049,1.545746,2.013567
9.700146,5.042177,1.54489,2.013799
9.700146,5.042177,1.54489,2.013799
9.700778,5.062306,1.543862,2.01402
9.700778,5.062306,1.543862,2.01402
9.701416,5.082437,1.543005,2.014231
9.702086,5.102569,1.541977,2.014432
9.702086,5.102569,1.541977,2.014432
9.702761,5.122704,1.541119,2.014745
9.702761,5.122704,1.541119,2.014745
9.70347,5.14284,1.540091,2.015044
9.70347,5.14284,1.540091,2.015044
9.704158,5.16298,1.539526,2.015329
9.704158,5.16298,1.539526,2.015329
9.704786,5.183125,1.539721,2.0156
9.704786,5.183125,1.539721,2.0156
9.70539,5.203273,1.540088,2.015859
9.70539,5.203273,1.540088,2.015859
9.705947,5.223425,1.540827,2.016105
9.70649,5.24358,1.541513,2.016339
9.706994,5.263739,1.542439,2.016562
9.706994,5.263739,1.542439,2.016562
9.707488,5.283899,1.543234,2.016775
9.707488,5.283899,1.543234,2.016775
9.707945,5.304063,1.544226,2.016977
9.708395,5.324229,1.545061,2.01717
9.70881,5.344397,1.546076,2.017354
9.709218,5.364568,1.546925,2.017647
9.709218,5.364568,1.546925,2.017647
9.709592,5.384742,1.547949,2.017927
9.709592,5.384742,1.547949,2.017927
9.709592,5.384742,1.547949,2.017927
9.709961,5.404919,1.548804,2.018193
9.710296,5.4251,1.549832,2.018447
9.710296,5.4251,1.549832,2.018447
9.710296,5.4251,1.549832,2.018447
9.710625,5.445283,1.550689,2.018689
9.710625,5.445283,1.550689,2.018689
9.710921,5.465469,1.551718,2.018919
9.710921,5.465469,1.551718,2.018919
9.711212,5.485657,1.552577,2.019138
9.71147,5.505848,1.553607,2.019347
9.71147,5.505848,1.553607,2.019347
9.71147,5.505848,1.553607,2.019347
9.711722,5.52604,1.554466,2.019545
9.711942,5.546236,1.555497,2.019735
9.711942,5.546236,1.555497,2.019735
9.712155,5.566433,1.556357,2.019915
9.712155,5.566433,1.556357,2.019915
9.712337,5.586632,1.557388,2.020087
9.712337,5.586632,1.557388,2.020087
9.712512,5.606833,1.558248,2.020251
9.712512,5.606833,1.558248,2.020251
9.712512,5.606833,1.558248,2.020251
9.712655,5.627036,1.559279,2.020414
9.712655,5.627036,1.559279,2.020414
9.712792,5.64724,1.560139,2.020569
9.712792,5.64724,1.560139,2.020569
9.712897,5.667446,1.561171,2.020716
9.712897,5.667446,1.561171,2.020716
9.712897,5.667446,1.561171,2.020716
9.713022,5.687654,1.561739,2.020857
9.713022,5.687654,1.561739,2.020857
9.713207,5.707862,1.561545,2.020991
9.713207,5.707862,1.561545,2.020991
9.713417,5.728072,1.561178,2.021119
9.713417,5.728072,1.561178,2.021119
9.713673,5.748274,1.560436,2.019649
9.713673,5.748274,1.560436,2.019649
9.713943,5.768463,1.559748,2.01846
9.713943,5.768463,1.559748,2.01846
9.714253,5.78864,1.558817,2.017496
9.714253,5.78864,1.558817,2.017496
9.714573,5.808808,1.558019,2.016716
9.714929,5.828969,1.557024,2.016084
9.714929,5.828969,1.557024,2.016084
9.715292,5.849124,1.556187,2.015572
9.715691,5.869274,1.55517,2.015158
9.716096,5.88942,1.554321,2.014822
9.716096,5.88942,1.554321,2.014822
9.716096,5.88942,1.554321,2.014822
9.716535,5.909562,1.553296,2.014551
9.716535,5.909562,1.553296,2.014551
9.71698,5.929695,1.552441,2.012971
9.71698,5.929695,1.552441,2.012971
9.71698,5.929695,1.552441,2.012971
9.717457,5.949812,1.551412,2.011692
9.717457,5.949812,1.551412,2.011692
9.717941,5.969918,1.550555,2.010656
9.717941,5.969918,1.550555,2.010656
9.717941,5.969918,1.550555,2.010656
9.718457,5.990014,1.549525,2.009817
9.718457,5.990014,1.549525,2.009817
9.718979,6.010102,1.548668,2.009137
9.719533,6.030183,1.547639,2.008587
9.720093,6.050259,1.546783,2.008142
9.720685,6.07033,1.545755,2.007781
9.720685,6.07033,1.545755,2.007781
9.720685,6.07033,1.545755,2.007781
9.721283,6.090397,1.544899,2.007489
9.721283,6.090397,1.544899,2.007489
9.721283,6.090397,1.544899,2.007489
9.721913,6.110461,1.543872,2.007252
9.721913,6.110461,1.543872,2.007252
9.722548,6.130522,1.543017,2.007061
9.722548,6.130522,1.543017,2.007061
9.722548,6.130522,1.543017,2.007061
9.723216,6.150576,1.541989,2.005857
9.723889,6.170618,1.541134,2.004883
9.723889,6.170618,1.541134,2.004883
9.724594,6.190651,1.540106,2.004093
9.724594,6.190651,1.540106,2.004093
9.725304,6.210676,1.539251,2.003454
9.725304,6.210676,1.539251,2.003454
9.725304,6.210676,1.539251,2.003454
9.726046,6.230694,1.538224,2.002937
9.726046,6.230694,1.538224,2.002937
9.726794,6.250707,1.53737,2.002518
9.726794,6.250707,1.53737,2.002518
9.726794,6.250707,1.53737,2.002518
9.727573,6.270716,1.536345,2.002178
9.727573,6.270716,1.536345,2.002178
9.728358,6.290721,1.535491,2.001904
9.728358,6.290721,1.535491,2.001904
9.728358,6.290721,1.535491,2.001904
9.729176,6.310722,1.534466,2.001681
9.729176,6.310722,1.534466,2.001681
9.729998,6.330721,1.533613,2.001501
9.729998,6.330721,1.533613,2.001501
9.729998,6.330721,1.533613,2.001501
9.730853,6.350717,1.532589,2.001355
9.730853,6.350717,1.532589,2.001355
9.731713,6.370711,1.531736,2.001237
9.731713,6.370711,1.531736,2.001237
9.731713,6.370711,1.531736,2.001237
9.732605,6.390703,1.530712,2.001141
9.732605,6.390703,1.530712,2.001141
9.733502,6.410689,1.52986,1.999999
9.733502,6.410689,1.52986,1.999999
9.733502,6.410689,1.52986,1.999999
9.734431,6.430663,1.528834,1.999074
9.734431,6.430663,1.528834,1.999074
9.735339,6.450629,1.528275,1.998325
9.735339,6.450629,1.528275,1.998325
9.735339,6.450629,1.528275,1.998325
9.736186,6.470591,1.528477,1.997719
9.736186,6.470591,1.528477,1.997719
9.737008,6.490549,1.528847,1.997228
9.737008,6.490549,1.528847,1.997228
9.737008,6.490549,1.528847,1.997228
9.737785,6.510504,1.529587,1.99683
9.737785,6.510504,1.529587,1.99683
9.738546,6.530457,1.53027,1.996606
9.738546,6.530457,1.53027,1.996606
9.738546,6.530457,1.53027,1.996606
9.739268,6.550409,1.531193,1.996424
9.739268,6.550409,1.531193,1.996424
9.73998,6.57036,1.531983,1.996277
9.73998,6.57036,1.531983,1.996277
9.73998,6.57036,1.531983,1.996277
9.740657,6.590311,1.532968,1.996158
9.740657,6.590311,1.532968,1.996158
9.741325,6.61026,1.533795,1.996062
9.741959,6.630211,1.534803,1.995984
9.741959,6.630211,1.534803,1.995984
9.742587,6.65016,1.535644,1.995921
9.742587,6.65016,1.535644,1.995921
9.742587,6.65016,1.535644,1.995921
9.743181,6.67011,1.536659,1.995869
9.743769,6.69006,1.537505,1.995828
9.743769,6.69006,1.537505,1.995828
9.744325,6.710003,1.538525,1.994267
9.744325,6.710003,1.538525,1.994267
9.744874,6.729932,1.539374,1.993003
9.744874,6.729932,1.539374,1.993003
9.745365,6.749851,1.540689,1.99198
9.745365,6.749851,1.540689,1.99198
9.745757,6.769762,1.542764,1.991151
9.745757,6.769762,1.542764,1.991151
9.745757,6.769762,1.542764,1.991151
9.746086,6.789668,1.545006,1.99048
9.746086,6.789668,1.545006,1.99048
9.746332,6.809568,1.547616,1.989937
9.746332,6.809568,1.547616,1.989937
9.746332,6.809568,1.547616,1.989937
9.746526,6.829465,1.550167,1.989496
9.746526,6.829465,1.550167,1.989496
9.746644,6.849357,1.552956,1.98914
9.746644,6.849357,1.552956,1.98914
9.746644,6.849357,1.552956,1.98914
9.746714,6.869247,1.555612,1.988851
9.746714,6.869247,1.555612,1.988851
9.746711,6.889134,1.558461,1.988618
9.746711,6.889134,1.558461,1.988618
9.746711,6.889134,1.558461,1.988618
9.746664,6.909022,1.561152,1.988944
9.746664,6.909022,1.561152,1.988944
9.746545,6.928913,1.564021,1.989255
9.746545,6.928913,1.564021,1.989255
9.746545,6.928913,1.564021,1.989255
9.746382,6.948806,1.566722,1.989551
9.746382,6.948806,1.566722,1.989551
9.746124,6.968701,1.569891,1.989833
9.746124,6.968701,1.569891,1.989833
9.746124,6.968701,1.569891,1.989833
9.745729,6.988597,1.573819,1.990102
9.745729,6.988597,1.573819,1.990102
9.745235,7.008493,1.577915,1.990357
9.745235,7.008493,1.577915,1.990357
9.745235,7.008493,1.577915,1.990357
9.74462,7.028389,1.58238,1.990601
9.743916,7.048283,1.58679,1.990833
9.743916,7.048283,1.58679,1.990833
9.743916,7.048283,1.58679,1.990833
9.743098,7.068176,1.59144,1.991054
9.743098,7.068176,1.59144,1.991054
9.742196,7.088067,1.595958,1.991265
9.742196,7.088067,1.595958,1.991265
9.742196,7.088067,1.595958,1.991265
9.741183,7.107955,1.600672,1.991465
9.741183,7.107955,1.600672,1.991465
9.740089,7.12784,1.605229,1.991656
9.740089,7.12784,1.605229,1.991656
9.740089,7.12784,1.605229,1.991656
9.738886,7.147721,1.609967,1.991838
9.738886,7.147721,1.609967,1.991838
9.737602,7.1676,1.614538,1.992148
9.737602,7.1676,1.614538,1.992148
9.737602,7.1676,1.614538,1.992148
9.73621,7.187474,1.619285,1.992442
9.73621,7.187474,1.619285,1.992442
9.73621,7.187474,1.619285,1.992442
9.734738,7.207346,1.623863,1.992723
9.734738,7.207346,1.623863,1.992723
9.733134,7.227209,1.628906,1.99299
9.731332,7.247059,1.634999,1.993245
9.731332,7.247059,1.634999,1.993245
9.729301,7.266889,1.642191,1.993488
9.729301,7.266889,1.642191,1.993488
9.729301,7.266889,1.642191,1.993488
9.727083,7.286701,1.649748,1.993719
9.727083,7.286701,1.649748,1.993719
9.724662,7.306486,1.657796,1.992902
9.724662,7.306486,1.657796,1.992902
9.724662,7.306486,1.657796,1.992902
9.722073,7.326243,1.665858,1.99224
9.722073,7.326243,1.665858,1.99224
9.719293,7.345968,1.674201,1.991704
9.719293,7.345968,1.674201,1.991704
9.716378,7.365668,1.682139,1.99127
9.716378,7.365668,1.682139,1.99127
9.71337,7.38535,1.689355,1.990919
9.71337,7.38535,1.689355,1.990919
9.710235,7.40501,1.696423,1.990634
9.710235,7.40501,1.696423,1.990634
9.706996,7.42465,1.703133,1.990404
9.706996,7.42465,1.703133,1.990404
9.706996,7.42465,1.703133,1.990404
9.703622,7.444265,1.709908,1.990217
9.700138,7.463857,1.716448,1.989648
9.700138,7.463857,1.716448,1.989648
9.700138,7.463857,1.716448,1.989648
9.696517,7.483418,1.723125,1.989187
9.696517,7.483418,1.723125,1.989187
9.692785,7.502955,1.729606,1.988814
9.692785,7.502955,1.729606,1.988814
9.692785,7.502955,1.729606,1.988814
9.68889,7.522456,1.736539,1.988512
9.68889,7.522456,1.736539,1.988512
9.684791,7.541913,1.744219,1.988267
9.684791,7.541913,1.744219,1.988267
9.680524,7.561331,1.752061,1.988069
9.680524,7.561331,1.752061,1.988069
9.676068,7.580705,1.760266,1.987908
9.676068,7.580705,1.760266,1.987908
9.676068,7.580705,1.760266,1.987908
9.671454,7.600041,1.768411,1.987778
9.671454,7.600041,1.768411,1.987778
9.666659,7.619331,1.776792,1.987673
9.666659,7.619331,1.776792,1.987673
9.666659,7.619331,1.776792,1.987673
9.66171,7.638582,1.785039,1.987588
9.66171,7.638582,1.785039,1.987588
9.656584,7.657785,1.79348,1.987519
9.656584,7.657785,1.79348,1.987519
9.656584,7.657785,1.79348,1.987519
9.651308,7.676946,1.801761,1.987463
9.651308,7.676946,1.801761,1.987463
9.645857,7.696058,1.810223,1.987418
9.645857,7.696058,1.810223,1.987418
9.645857,7.696058,1.810223,1.987418
9.640257,7.715127,1.818517,1.987337
9.634483,7.734143,1.826986,1.987271
9.628563,7.753113,1.835284,1.987218
9.628563,7.753113,1.835284,1.987218
9.622446,7.77202,1.844047,1.987175
9.622446,7.77202,1.844047,1.987175
9.616071,7.79084,1.853861,1.98714
9.609409,7.809562,1.864769,1.987112
9.602501,7.828193,1.876041,1.987089
9.595334,7.846726,1.887794,1.987071
9.595334,7.846726,1.887794,1.987071
9.587938,7.865174,1.899553,1.987889
9.587938,7.865174,1.899553,1.987889
9.580293,7.883528,1.911583,1.988668
9.580293,7.883528,1.911583,1.988668
9.572428,7.901797,1.923504,1.98941
9.572428,7.901797,1.923504,1.98941
9.564298,7.919957,1.935928,1.990117
9.564298,7.919957,1.935928,1.990117
9.555846,7.937978,1.949424,1.99079
9.555846,7.937978,1.949424,1.99079
9.547026,7.955829,1.964324,1.991431
9.547026,7.955829,1.964324,1.991431
9.547026,7.955829,1.964324,1.991431
9.52827,7.990976,1.997221,1.992624
9.52827,7.990976,1.997221,1.992624
9.508157,8.02539,2.031784,1.993705
9.508157,8.02539,2.031784,1.993705
9.497613,8.042314,2.049403,1.994208
9.497613,8.042314,2.049403,1.994208
9.48677,8.059053,2.066934,1.994687
9.475611,8.075589,2.084689,1.995143
9.475611,8.075589,2.084689,1.995143
9.464163,8.091934,2.102301,1.996035
9.464163,8.091934,2.102301,1.996035
9.452407,8.10807,2.120103,1.996885
9.452407,8.10807,2.120103,1.996885
9.44037,8.124008,2.137749,1.997694
9.44037,8.124008,2.137749,1.997694
9.428015,8.139711,2.15587,1.998465
9.428015,8.139711,2.15587,1.998465
9.415316,8.155146,2.174759,1.999199
9.415316,8.155146,2.174759,1.999199
9.415316,8.155146,2.174759,1.999199
9.402305,8.170331,2.193825,2.000113
9.402305,8.170331,2.193825,2.000113
9.402305,8.170331,2.193825,2.000113
9.388973,8.185245,2.213267,2.000984
9.388973,8.185245,2.213267,2.000984
9.375347,8.199904,2.232663,2.001813
9.361416,8.214284,2.252306,2.002602
9.361416,8.214284,2.252306,2.002602
9.361416,8.214284,2.252306,2.002602
9.347205,8.228399,2.271828,2.003354
9.332703,8.242226,2.291554,2.00407
9.317934,8.255777,2.311131,2.004753
9.302887,8.269028,2.330897,2.005402
9.287585,8.281995,2.350504,2.006021
9.287585,8.281995,2.350504,2.006021
9.272016,8.294651,2.370291,2.006884
9.272016,8.294651,2.370291,2.006884
9.256203,8.307014,2.389913,2.007705
9.256203,8.307014,2.389913,2.007705
9.240135,8.319057,2.409714,2.008488
9.240135,8.319057,2.409714,2.008488
9.223848,8.330818,2.429061,2.009233
9.207374,8.342325,2.447658,2.009943
9.207374,8.342325,2.447658,2.009943
9.190694,8.353545,2.466092,2.010619
9.190694,8.353545,2.466092,2.010619
9.173826,8.364493,2.484163,2.011263
9.173826,8.364493,2.484163,2.011263
9.156758,8.375138,2.502296,2.011876
9.139508,8.385497,2.520195,2.01246
9.122067,8.395542,2.538231,2.013016
9.104452,8.405293,2.556076,2.013762
9.104452,8.405293,2.556076,2.013762
9.086654,8.414721,2.574082,2.014471
9.086654,8.414721,2.574082,2.014471
9.068703,8.42387,2.59162,2.015147
9.068703,8.42387,2.59162,2.015147
9.050632,8.432795,2.608108,2.015791
9.050632,8.432795,2.608108,2.015791
9.032459,8.441523,2.623496,2.016404
9.014167,8.450015,2.638515,2.016988
8.995767,8.458283,2.653049,2.017545
8.977248,8.466296,2.667571,2.018074
8.958623,8.474072,2.681814,2.018579
8.958623,8.474072,2.681814,2.018579
8.939883,8.481582,2.696167,2.019261
8.939883,8.481582,2.696167,2.019261
8.921039,8.488847,2.710312,2.019911
8.921039,8.488847,2.710312,2.019911
8.921039,8.488847,2.710312,2.019911
8.902085,8.495839,2.724608,2.02053
8.902085,8.495839,2.724608,2.02053
8.883043,8.502604,2.73843,2.021119
8.883043,8.502604,2.73843,2.021119
8.863937,8.509203,2.751195,2.02168
8.863937,8.509203,2.751195,2.02168
8.844778,8.515665,2.762853,2.022215
8.844778,8.515665,2.762853,2.022215
8.825554,8.521948,2.774138,2.022724
8.806272,8.528069,2.784932,2.023209
8.806272,8.528069,2.784932,2.023209
8.786925,8.533993,2.795712,2.023671
8.767519,8.539742,2.80621,2.024316
8.748047,8.545287,2.816814,2.024931
8.748047,8.545287,2.816814,2.024931
8.728524,8.550674,2.826918,2.025516
8.728524,8.550674,2.826918,2.025516
8.708969,8.555965,2.835946,2.026074
8.689391,8.561191,2.843856,2.026605
8.689391,8.561191,2.843856,2.026605
8.669779,8.566309,2.851384,2.02711
8.669779,8.566309,2.851384,2.02711
8.669779,8.566309,2.851384,2.02711
8.630462,8.576235,2.86543,2.028051
8.610754,8.581031,2.872159,2.028488
8.610754,8.581031,2.872159,2.028488
8.59101,8.585693,2.878994,2.028904
8.571235,8.590245,2.885617,2.029578
8.551422,8.594659,2.892388,2.03022
8.531583,8.598984,2.898681,2.030831
8.531583,8.598984,2.898681,2.030831
8.511726,8.60326,2.904205,2.031413
8.511726,8.60326,2.904205,2.031413
8.491846,8.60745,2.90955,2.031968
8.471947,8.611574,2.914519,2.032496
8.471947,8.611574,2.914519,2.032496
8.452023,8.615602,2.919539,2.032999
8.432078,8.619557,2.924316,2.033478
8.432078,8.619557,2.924316,2.033478
8.432078,8.619557,2.924316,2.033478
8.412109,8.62341,2.929223,2.034198
8.412109,8.62341,2.929223,2.034198
8.392117,8.627187,2.933934,2.034884
8.372099,8.63086,2.938801,2.035536
8.35206,8.634455,2.94349,2.036158
8.35206,8.634455,2.94349,2.036158
8.331997,8.637943,2.948345,2.036751
8.331997,8.637943,2.948345,2.036751
8.311914,8.641352,2.953026,2.037315
8.311914,8.641352,2.953026,2.037315
8.291807,8.644654,2.957879,2.037852
8.271682,8.647875,2.962559,2.038364
8.271682,8.647875,2.962559,2.038364
8.271682,8.647875,2.962559,2.038364
8.251535,8.650988,2.967412,2.038851
8.251535,8.650988,2.967412,2.038851
8.231371,8.65402,2.972094,2.039315
8.231371,8.65402,2.972094,2.039315
8.231371,8.65402,2.972094,2.039315
8.211185,8.656944,2.976947,2.040125
8.211185,8.656944,2.976947,2.040125
8.190979,8.659787,2.98163,2.040896
8.190979,8.659787,2.98163,2.040896
8.17075,8.662521,2.986484,2.04163
8.17075,8.662521,2.986484,2.04163
8.150503,8.665173,2.991168,2.042329
8.150503,8.665173,2.991168,2.042329
8.130235,8.667717,2.996025,2.042995
8.109951,8.670178,3.000713,2.04363
8.089648,8.67253,3.005573,2.044234
8.069329,8.674799,3.010264,2.04481
8.069329,8.674799,3.010264,2.04481
8.048992,8.676959,3.015128,2.045358
8.048992,8.676959,3.015128,2.045358
8.028642,8.679035,3.019822,2.04588
8.028642,8.679035,3.019822,2.04588
8.008275,8.681002,3.024688,2.046377
7.987896,8.682886,3.029385,2.046851
7.967501,8.684659,3.034253,2.047584
7.967501,8.684659,3.034253,2.047584
7.947091,8.686349,3.038951,2.048282
7.926666,8.687928,3.043822,2.048946
7.926666,8.687928,3.043822,2.048946
7.90623,8.689449,3.04823,2.049579
7.90623,8.689449,3.04823,2.049579
7.885787,8.690953,3.051874,2.050182
7.885787,8.690953,3.051874,2.050182
7.865333,8.692404,3.055342,2.050757
7.865333,8.692404,3.055342,2.050757
7.844872,8.693823,3.058434,2.051304
7.824401,8.695178,3.061577,2.051825
7.824401,8.695178,3.061577,2.051825
7.803923,8.696495,3.064477,2.052321
7.783438,8.697745,3.067507,2.052328
7.76295,8.698952,3.070341,2.052335
7.76295,8.698952,3.070341,2.052335
7.742458,8.70009,3.073333,2.052342
7.721965,8.701209,3.07585,2.052348
7.721965,8.701209,3.07585,2.052348
7.701473,8.702351,3.077594,2.052354
7.680981,8.703478,3.079157,2.05236
7.680981,8.703478,3.079157,2.05236
7.660489,8.704614,3.080339,2.052365
7.639994,8.705725,3.08157,2.052601
7.619497,8.706837,3.082556,2.052826
7.619497,8.706837,3.082556,2.052826
7.598996,8.707921,3.083669,2.05304
7.598996,8.707921,3.083669,2.05304
7.578493,8.709002,3.084586,2.053244
7.578493,8.709002,3.084586,2.053244
7.557987,8.710052,3.085658,2.053438
7.557987,8.710052,3.085658,2.053438
7.537478,8.711099,3.086549,2.053623
7.537478,8.711099,3.086549,2.053623
7.516966,8.712114,3.087605,2.053799
7.496452,8.713123,3.088487,2.053966
7.475935,8.714101,3.089538,2.054126
7.475935,8.714101,3.089538,2.054126
7.475935,8.714101,3.089538,2.054126
7.455415,8.715073,3.090416,2.054459
7.455415,8.715073,3.090416,2.054459
7.43489,8.716012,3.091464,2.054777
7.43489,8.716012,3.091464,2.054777
7.43489,8.716012,3.091464,2.054777
7.414362,8.716946,3.092341,2.055079
7.414362,8.716946,3.092341,2.055079
7.39383,8.717847,3.093388,2.055367
7.39383,8.717847,3.093388,2.055367
7.39383,8.717847,3.093388,2.055367
7.373294,8.718742,3.094264,2.055641
7.373294,8.718742,3.094264,2.055641
7.352755,8.719604,3.095312,2.055902
7.352755,8.719604,3.095312,2.055902
7.352755,8.719604,3.095312,2.055902
7.332212,8.72046,3.096187,2.056151
7.332212,8.72046,3.096187,2.056151
7.311666,8.721283,3.097235,2.056388
7.311666,8.721283,3.097235,2.056388
7.311666,8.721283,3.097235,2.056388
7.291117,8.7221,3.098111,2.056613
7.291117,8.7221,3.098111,2.056613
7.270565,8.722884,3.099158,2.056828
7.270565,8.722884,3.099158,2.056828
7.25001,8.723661,3.100034,2.057033
7.25001,8.723661,3.100034,2.057033
7.229453,8.724406,3.101082,2.057228
7.229453,8.724406,3.101082,2.057228
7.229453,8.724406,3.101082,2.057228
7.208893,8.725144,3.101958,2.057414
7.208893,8.725144,3.101958,2.057414
7.18833,8.725849,3.103006,2.05759
7.18833,8.725849,3.103006,2.05759
7.18833,8.725849,3.103006,2.05759
7.167772,8.726548,3.103883,2.056333
7.167772,8.726548,3.103883,2.056333
7.147225,8.727213,3.104933,2.055315
7.147225,8.727213,3.104933,2.055315
7.147225,8.727213,3.104933,2.055315
7.126686,8.727872,3.10581,2.054491
7.126686,8.727872,3.10581,2.054491
7.106154,8.728497,3.10686,2.053824
7.106154,8.728497,3.10686,2.053824
7.106154,8.728497,3.10686,2.053824
7.085628,8.729115,3.107736,2.053283
7.085628,8.729115,3.107736,2.053283
7.065106,8.7297,3.108785,2.052845
7.065106,8.7297,3.108785,2.052845
7.065106,8.7297,3.108785,2.052845
7.044587,8.730279,3.109661,2.052491
7.044587,8.730279,3.109661,2.052491
7.024071,8.730825,3.110708,2.052204
7.024071,8.730825,3.110708,2.052204
7.003557,8.731364,3.111583,2.051971
7.003557,8.731364,3.111583,2.051971
7.003557,8.731364,3.111583,2.051971
6.983044,8.731869,3.11263,2.051783
6.983044,8.731869,3.11263,2.051783
6.983044,8.731869,3.11263,2.051783
6.962534,8.732369,3.113505,2.051623
6.962534,8.732369,3.113505,2.051623
6.942023,8.732835,3.114551,2.051493
6.942023,8.732835,3.114551,2.051493
6.942023,8.732835,3.114551,2.051493
6.921514,8.733295,3.115426,2.051388
6.921514,8.733295,3.115426,2.051388
6.901005,8.733722,3.116472,2.051304
6.901005,8.733722,3.116472,2.051304
6.901005,8.733722,3.116472,2.051304
6.880497,8.734142,3.117346,2.051235
6.880497,8.734142,3.117346,2.051235
6.859988,8.73453,3.118392,2.051179
6.859988,8.73453,3.118392,2.051179
6.859988,8.73453,3.118392,2.051179
6.839481,8.734911,3.119266,2.050916
6.839481,8.734911,3.119266,2.050916
6.818976,8.735259,3.120312,2.050702
6.818976,8.735259,3.120312,2.050702
6.818976,8.735259,3.120312,2.050702
6.798473,8.735626,3.120893,2.050529
6.798473,8.735626,3.120893,2.050529
6.777973,8.736053,3.120706,2.05039
6.777973,8.736053,3.120706,2.05039
6.777973,8.736053,3.120706,2.05039
6.757475,8.736505,3.120341,2.050276
6.757475,8.736505,3.120341,2.050276
6.736979,8.737003,3.119598,2.050185
6.736979,8.737003,3.119598,2.050185
6.736979,8.737003,3.119598,2.050185
6.716483,8.737516,3.118905,2.05011
6.716483,8.737516,3.118905,2.05011
6.69599,8.738068,3.117968,2.05005
6.69599,8.738068,3.117968,2.05005
6.69599,8.738068,3.117968,2.05005
6.675498,8.73863,3.117161,2.050001
6.655007,8.739229,3.116156,2.049962
6.655007,8.739229,3.116156,2.049962
6.634516,8.739837,3.115308,2.04993
6.634516,8.739837,3.115308,2.04993
6.614027,8.74048,3.114278,2.04997
6.614027,8.74048,3.114278,2.04997
6.593537,8.74113,3.113415,2.050008
6.593537,8.74113,3.113415,2.050008
6.573048,8.741814,3.112376,2.050044
6.573048,8.741814,3.112376,2.050044
6.573048,8.741814,3.112376,2.050044
6.552559,8.742505,3.111507,2.050079
6.552559,8.742505,3.111507,2.050079
6.532071,8.74323,3.110465,2.050111
6.532071,8.74323,3.110465,2.050111
6.532071,8.74323,3.110465,2.050111
6.511583,8.743961,3.109593,2.050143
6.491096,8.744726,3.108549,2.050173
6.491096,8.744726,3.108549,2.050173
6.470608,8.745497,3.107677,2.050266
6.470608,8.745497,3.107677,2.050266
6.470608,8.745497,3.107677,2.050266
6.450121,8.746302,3.106633,2.050356
6.450121,8.746302,3.106633,2.050356
6.429632,8.747087,3.106053,2.050441
6.429632,8.747087,3.106053,2.050441
6.429632,8.747087,3.106053,2.050441
6.40914,8.747813,3.10624,2.050522
6.40914,8.747813,3.10624,2.050522
6.388646,8.748514,3.106605,2.050599
6.388646,8.748514,3.106605,2.050599
6.36815,8.749169,3.107347,2.050672
6.36815,8.749169,3.107347,2.050672
6.347653,8.749809,3.10804,2.050742
6.327154,8.75041,3.108976,2.050809
6.306654,8.751,3.109784,2.050872
6.306654,8.751,3.109784,2.050872
6.306654,8.751,3.109784,2.050872
6.286153,8.751554,3.110788,2.050933
6.286153,8.751554,3.110788,2.050933
6.265649,8.7521,3.111637,2.051204
6.265649,8.7521,3.111637,2.051204
6.265649,8.7521,3.111637,2.051204
6.245142,8.75261,3.112666,2.051463
6.245142,8.75261,3.112666,2.051463
6.224633,8.753113,3.11353,2.051709
6.224633,8.753113,3.11353,2.051709
6.20412,8.753582,3.114569,2.051944
6.183604,8.754045,3.115438,2.052167
6.183604,8.754045,3.115438,2.052167
6.183604,8.754045,3.115438,2.052167
